reviewID,content
Williamsburg_fee77b25-71c8-4b04-b855-224d89e90cdd,"Tech and IT jobs are on the upswing but are scattered around Brooklyn in a way that doesn't really affect me; I neither have the skills nor desire to seek them out. They are less visible. Other than that, the only real jobs I see around my immediate neighborhood are delivery boys or counter service at local delis. You have to go to Manhattan to get the full roster of great employment and even then it is difficult to achieve a job you both WANT and are paid well to do. This is an American problem not just where I live. Though my outlook is pretty good, most people work retail or have side jobs to stay afloat. I can't speak to what everyone does."
Williamsburg_a85ccae5-029f-4b27-80ef-ef842906b633,"This area is all about local business. There is one Brooklyn chain around (OMG Taco) and only a handful of national chains that I know of in walking distance (Dominos). There is only one gym nearby and it is cheap though not in a very great area and dilapidated (Planet Fitness). Local gourmet delis and organic grocery stores are plentiful and have amazing produce, though are somewhat expensive, but I like to support the families who make the effort before shopping at bigger supermarkets. There are also family owned bakeries and specialty shops like yoga studios and vintage stores but not very many. I wish there were more national drugstores (there is one Walgreens 3 blocks away) and banks with ATMS (Bank of America). I don't know of any Bank of Americas nearby. There should also be more new, clean laundromats and bars popping up to replace some of the struggling furniture and travel agencies I never see being put to use."
Williamsburg_272423e3-aa5b-4b47-9459-0d3fe0796df9,"You have to be watchful and vigilant anywhere you live in Brooklyn, day or night. Pedestrians have to just accept that this is a city with many different kinds of people. There really isn't anything you can do besides try to walk near streetlights, with groups, and without your phone/music/demeanor giving away that you are an easy target for robbery. At the same time, I have never been robbed, seen a robbery or crime take place, been chased or approached by someone threatening. I have never felt in danger of my own right."
Williamsburg_69916881-8bf7-4afb-b666-6b082adb8a2a,"There's the 90th Precent is two blocks away as well as the Fire department. I feel pretty safe."
Williamsburg_d8af8fe7-216e-4c01-bdcb-312a60da4277,"Most businesses around here are barely hiring. Most companies aren't huge, most are family companies."
Williamsburg_35108ce4-06a9-4843-9f84-967cb67cc894,"There are a lot of varieties around this neighborhood. You can walk to most places. You can pretty much get everything you need closeby."
Williamsburg_b2eaf968-9d98-4946-922f-984bf5a66762,"Due to majority of the community living in housing there are th housing staff who clear up the roads during the winter time which is the main problem around the area."
Williamsburg_d0fc8107-e1fe-466d-a848-383b9c8fc717,"The atmosphere is changing. More people are moving in and the community is becoming more hipster than ghetto which is good."
Williamsburg_4c50c780-757a-4bdc-8423-ce2d8edf0c1b,"There are only three things that is yearly celebrated in my community. The Puerto Rican Parade since majority of the hispanics are Puerto Rican, the Italian festival, and labor day weekend."
Williamsburg_429a46dc-b1a6-420b-ad45-c19a92aead19,"There is only one hospital located near the community and the service there is the worst. I have recently started to see people running outside and they were all caucasian which is not at all the majority of the population. Most people I see are either overweight or obese. There was a planet fitness added to the area but it is a mile away from where I am located."
Williamsburg_73526b07-8c4a-4e78-ad16-e3eda7d9870f,"There isn't any big stores like Wal-Mart but small companie usually family owned. However these small stores have basically everything that is needed. If someone wants better deals than they go to the city. The most visted store in my community is Associated which is a grocery store."
Williamsburg_df6709c6-dcb0-4e67-a45d-b468b2b0d02f,"Diversity is getting a little better but majority are Hispanics and African American. The people aren't the most happies and can be very vulgar."
Williamsburg_07789bd3-a5ad-436e-9bb5-163eef14a51b,"There are housing for people with low income. The projects are also affordable and have workers to clean up the mess left around or inside the building."
Williamsburg_d103a143-f7be-4b8d-90bb-eca29a4b7315,"Transportation seems to be fine the only thing that sucks is that there is only one train around my communtiy. The other two different trains are a half a mile to walk which isn't bad until the winter time."
Williamsburg_1b8899e1-be56-4f04-a675-6edfc849801d,"The employment is not the worst since there are some job opportunities. However the job opportunites are mostly to work for fast foods or a waiter which pay only minimum wage."
Williamsburg_0f36ccc4-3d82-4f00-a58e-fc693dc9cb03,"The main food around the community is spanish food. I love spanish food so to me the food is great. There are also some fast foods like McDonalds and Dunkin Donuts but those foods are also good just not healthy."
Williamsburg_80bdf91b-62a4-46f7-8209-61e0f9ace68b,"The community I live in has gotten better when it comes to the crowd. A decade ago it was only hispanics and african americans but now there is a little bit more diversity. The streets are more cleaner. The only thing bad about the community is the smoking and vulgar language demonstrated everyday. As well as the shootings that occur but it had dwindle down fortunately over the years."
Windsor Terrace_f74da0ed-79fb-4d7d-bab3-09940d8934bb,"Love this neighborhood, from all of the closeness it fosters to the way the leaves change colour in the autumn. Has a more suburban feel with the convenience of living in the city."
Windsor Terrace_4b68c394-9355-4e8a-9179-3250dad1bf46,"it is very safe and friendly area"
Windsor Terrace_78a5c1a8-cd3c-43fc-ae81-7a87beb54a24,"The biggest accessible park in my neighborhood is Prospect Park, which is the most that you'll find here."
Windsor Terrace_16104d53-7836-4882-bafe-207a89107963,"I've always felt extremely safe in my neighborhood. I never have to worry about crimes happening while i'm outside."
Windsor Terrace_1d344c6e-bb7e-4fc5-b7c3-553ff1bec093,"The cost of housing in my neighborhood is continuously increasing. The houses are nice and well kept."
Windsor Terrace_3aa32ed6-609f-4a76-9864-0e30195917c4,"The weather in my neighborhood is mostly normal. As the seasons change, there are mostly only temperature changes."
Windsor Terrace_eaf4e100-2b2e-495a-9d3c-64729dad222b,"There aren't many places in my neighborhood to have a nice night out. Very few bars and no clubs at all."
Windsor Terrace_85f1176b-c96f-4394-a11c-2d5fd196def1,"Although mostly everyone in my neighborhood has a stable job, there aren't many job opportunities besides deli's and restaurants."
Windsor Terrace_e4e7bb55-1576-4f0e-bac5-1d7235b6092f,"There are a variety of stores in my neighborhood, but it would definitely be helpful if there were more instead of having to go to other neighborhoods."
Windsor Terrace_e85f0f89-b2c1-4fe1-9170-5571f17def81,"As this is NYC it's the best place to be searching for work."
Windsor Terrace_4e503eeb-5098-42dc-838e-fd1b878d7221,"Everything you can need, want or desire is within walking distance."
Windsor Terrace_8375c1e3-7679-43e4-b6af-b2a88e258cf1,"Nothing you need is far away."
Windsor Terrace_6ba5dd07-f4da-4229-bac8-c364c7b01b4a,"im close to prospect park so theres a lot to see and do there"
Windsor Terrace_140957fb-093e-487d-baea-826c65f64ff4,"i always feel safe in this neighborhood its really good"
Windsor Terrace_e8b9595d-fba2-432a-84c5-81a4cdfd2e40,"theres really only 2 bars in this neighborhood and its nothing special. not too mary food options either. no real nightlife"
Windsor Terrace_91a11d85-f1a2-46c0-bbb4-98fbcca2000f,"its not bad its a lot of delis and small shops not too diverse"
Windsor Terrace_c4e599aa-4674-4644-b2ce-5d06077fe831,"There are a few parks here and there, but mostly its a concrete jungle."
Windsor Terrace_2f7c3068-3b2f-407f-8780-930b96d129ec,"Plenty of options across the board from across the world."
Windsor Terrace_e3b1a88e-f49d-4fdb-831f-07292a2535aa,"Most people are easy going and welcoming."
Windsor Terrace_39cc940f-7a15-4904-b174-a1a526bc08fd,"Too many people, not enough jobs."
Woodhaven_0f455015-9da9-4230-86a0-d5e2ad830ead,"I've only recently moved into Woodhaven a few months ago and most of the time I am away either in Manhattan or somewhere else in Queens. What I noticed was that there is not enough street lights in the street where I live in and it makes me feel unsafe to walk home at night. However, in Jamaica avenue  where the nightlife is very much alive, it is interesting how there are a lot of businesses that can cater to the needs of the residents at all times."
Woodhaven_2b0283c9-6653-420d-b702-cf7fc14bbb2f,"I grew up here and i love it here.  Over the years i do some changes and not for the better.  There seems to be alot more people and more populated in this are which sounds good of course.  But in reality,  its become more dangerous and don't even get me started on the parking.  I spend around 30 minutes daily looking for parking past 9pm.  There are alot of pros about the area in general like everything being within walking distance.  Overall, this is my home."
Woodhaven_0ad3b2a3-41c6-4764-8ee0-250daf4f0dcf,"I've lived in this neighborhood for all 24 years of my life. It's a beautiful neighborhood with a huge park surrounding it (Forest Park). What I like most about my neighborhood is the accessibility to many types of public transportation, the shopping area, and the beach is only a 25 minute bus ride away."
Woodhaven_50b48e6b-782e-4948-90a9-046085699e25,"There are plenty of trees in this area, hardly any free parking and the Train overhead is loud on Jamaica avenue"
Woodhaven_75d4e2af-e0fd-4165-8bd9-4019cfc90dc4,"I like living here, it's very diverse and an easy commute to Manhattan and Brooklyn. The only things I don't like are the buses and the littering. The streets are very dirty around here and it's embarrassing. The buses are never on time and it is extremely frustrating. "
Woodhaven_66b59206-4370-4fe5-b5b4-fa295e0bf49d,"It is not a bad neighborhood it is rather quiet but there is a main avenue in which one can find everything they need and public transportation is easy to reach."
